99	161	210
4	50	154
66	85	109
52	103	170
69	116	143
47	197	210
3	22	199
94	98	113
65	120	196
48	49	133
5	124	176
137	182	217
97	187	215
11	52	174
54	170	199
66	95	186
115	124	211
55	84	150
8	9	40
16	133	134
59	76	152
140	158	164
1	17	204
24	180	199
31	92	175
51	95	119
54	78	139
57	65	92
5	68	126
6	18	204
27	56	107
150	150	196
47	130	140
67	87	105
19	66	97
53	161	191
137	139	176
18	138	176
98	175	191
36	70	212
83	199	210
5	139	188
26	34	209
26	75	141
25	117	196
151	153	175
10	122	135
60	175	179
60	90	100
18	42	94
39	139	195
7	33	194
35	37	219
11	39	59
85	139	216
53	121	203
25	116	165
31	151	201
117	187	204
35	173	219
16	152	189
43	205	215
93	196	212
5	87	95
3	65	147
34	44	155
47	77	183
42	48	89
73	88	151
66	110	150
16	113	165
37	180	204
31	159	207
47	51	98
7	159	213
21	86	178
50	79	181
95	108	216
41	95	125
113	158	208
14	72	98
19	20	177
33	124	137
36	87	100
6	39	215
68	96	131
149	156	196
9	29	91
16	154	219
54	108	128
12	144	173
26	46	186
113	135	136
47	134	195
37	179	213
30	100	216
8	157	215
92	140	180
2	149	153
20	208	211
159	193	196
6	124	191
1	8	52
16	175	187
101	106	149
60	107	114
8	24	171
29	140	196
50	81	92
17	28	62
82	141	194
162	195	209
22	179	195
52	140	162
9	77	185
83	173	200
11	28	160
92	99	162
33	65	110
2	9	214
77	84	145
83	143	167
9	32	116
32	176	218
68	199	204
23	174	215
45	162	217
61	145	178
64	148	148
9	179	187
34	136	186
34	112	148
14	140	199
28	135	184
9	37	194
16	38	101
69	136	211
26	104	126
2	49	176
166	187	190
28	111	205
81	200	206
15	72	188
21	21	161
39	111	138
66	136	209
77	150	192
122	149	155
45	111	197
19	29	176
23	173	194
106	107	166
62	80	132
119	129	218
165	197	206
169	173	216
4	150	197
115	158	197
71	77	202
115	149	154
6	27	49
120	134	183
19	79	170
131	159	179
47	148	167
36	78	128
82	187	215
52	127	217
7	12	212
165	194	217
48	109	173
186	189	198
3	15	23
33	50	197
107	209	210
5	9	169
37	45	123
12	36	147
93	95	153
62	124	155
65	115	197
5	135	196
70	78	112
93	112	186
41	90	127
104	121	155
90	123	163
23	24	35
40	149	167
57	138	158
190	203	206
80	83	190
61	65	119
96	181	201
80	118	130
14	147	185
31	91	103
125	126	180
67	130	180
25	27	189
81	99	99
36	137	180
81	108	196
107	112	197
18	51	64
39	148	212
41	57	216
184	188	219
37	164	217
6	96	166
52	53	171
92	122	142
155	172	219
36	153	212
132	179	199
160	163	187
39	125	148
107	128	145
20	95	96
69	208	219
73	80	143
9	55	135
24	158	197
97	166	195
49	62	181
125	140	173
3	88	190
103	117	173
104	158	192
10	119	209
43	173	203
22	45	86
24	50	153
86	140	199
37	99	101
1	97	112
15	125	194
7	164	206
11	92	204
62	147	192
22	85	155
80	169	190
32	37	146
24	126	209
23	92	111
11	153	216
71	105	132
73	124	164
32	84	114
12	31	126
9	115	218
66	83	96
122	139	198
125	127	156
14	20	53
68	117	203
66	74	111
30	165	209
92	158	170
29	83	215
175	203	217
77	205	216
57	130	184
66	77	99
66	101	212
131	174	217
46	163	210
141	161	184
37	122	196
29	88	88
14	114	208
12	21	189
13	106	173
27	51	155
10	50	66
20	124	169
14	31	92
7	47	197
78	110	129
113	162	208
51	65	164
65	100	124
12	21	74
31	179	202
64	134	195
3	86	166
30	111	217
118	125	172
46	180	217
46	112	193
34	36	127
21	73	201
76	93	148
18	110	175
39	61	189
6	13	118
66	157	197
40	64	68
35	89	197
33	168	182
11	152	173
22	97	182
6	13	52
76	209	215
7	79	204
68	109	119
72	133	150
44	96	193
36	160	201
10	99	150
1	90	213
9	85	182
195	209	213
13	163	166
39	62	215
118	144	163
128	180	200
17	182	202
44	51	86
34	92	169
93	160	194
7	121	194
30	111	194
42	63	203
48	92	159
40	148	187
26	54	176
31	91	114
66	85	134
46	94	151
5	160	206
63	131	180
26	45	195
60	81	179
35	42	176
45	102	109
92	125	174
10	98	191
109	140	219
38	144	184
98	164	185
38	184	190
7	98	106
102	104	207
110	131	135
4	137	188
73	102	183
74	170	182
7	147	205
34	145	210
130	184	211
71	74	202
34	155	204
4	37	109
39	161	196
91	141	146
121	138	159
14	80	119
185	210	218
45	51	201
6	53	173
92	93	127
17	202	206
39	48	113
32	93	148
18	29	196
165	180	218
53	155	200
81	106	133
153	199	201
84	122	146
139	197	202
12	59	170
39	115	147
164	171	201
39	86	152
93	171	204
32	95	214
155	161	187
9	149	189
21	46	176
19	85	144
2	46	189
52	182	189
183	184	202
33	93	206
66	84	97
37	43	158
48	50	177
86	131	202
12	93	143
80	172	199
101	148	198
42	115	203
27	28	77
2	102	114
22	160	183
39	135	202
57	73	179
1	115	154
47	64	141
17	167	214
85	87	115
88	137	154
28	37	160
19	29	203
47	205	218
71	133	171
151	202	216
23	97	174
55	152	157
82	99	219
12	22	94
76	160	204
20	170	215
18	173	199
31	76	172
53	84	184
8	63	133
43	87	88
64	66	129
46	107	173
139	140	154
8	118	149
36	99	102
168	198	209
20	94	173
90	101	182
13	21	127
16	155	196
52	83	105
73	120	164
55	104	115
5	192	201
21	66	145
8	15	65
53	130	209
98	149	219
121	173	182
91	116	186
117	120	189
9	46	49
169	175	205
19	101	175
64	134	177
37	42	194
134	164	197
138	161	206
116	187	190
3	92	119
99	133	171
104	138	138
85	132	215
2	66	149
53	114	117
80	163	215
92	171	176
32	122	137
67	92	169
54	134	174
27	60	73
54	132	166
172	174	215
83	149	199
14	19	113
37	72	130
27	185	197
67	92	132
21	137	147
53	74	102
62	80	140
65	87	145
9	33	184
53	146	180
35	95	158
26	30	102
1	133	174
108	146	189
41	115	139
10	31	207
40	51	65
105	150	191
20	118	159
74	141	200
209	211	213
139	153	168
171	172	202
25	103	150
96	186	188
19	167	204
9	23	202
92	134	206
122	166	198
71	113	167
116	146	147
68	86	95
180	187	209
7	18	100
37	44	144
5	10	218
14	56	117
48	89	98
66	70	89
77	82	124
90	111	145
30	128	193
26	90	110
93	128	184
27	42	131
70	86	204
19	45	165
11	49	71
9	168	205
74	86	184
56	140	167
18	83	111
71	121	172
55	58	119
21	43	138
40	47	140
54	66	150
53	176	216
21	81	163
11	78	185
65	131	213
41	51	204
162	203	219
21	49	178
49	128	145
132	168	184
33	47	83
64	75	142
49	153	162
36	161	194
84	150	218
82	95	184
47	137	181
52	124	129
31	61	79
129	186	218
12	82	173
117	201	209
4	41	185
71	89	169
31	137	216
44	139	174
96	155	156
201	215	216
96	160	197
30	81	192
20	136	178
20	37	158
27	126	159
21	64	201
23	145	181
112	176	204
30	78	155
40	61	151
18	132	193
109	145	189
129	192	212
126	131	136
14	30	104
2	7	89
48	181	194
5	23	86
50	160	213
12	43	149
51	122	165
111	117	132
27	163	180
56	151	179
8	96	189
56	207	209
87	191	215
78	96	96
15	75	198
29	134	163
65	141	161
13	164	215
20	28	114
1	89	178
28	39	50
33	68	120
54	113	120
55	155	188
79	120	185
143	151	180
85	119	219
24	63	109
35	190	211
125	136	203
87	102	184
39	61	217
165	167	179
76	154	187
45	123	123
12	97	194
15	107	161
151	153	219
1	124	200
88	109	128
52	72	95
38	43	98
146	165	210
82	87	112
185	196	201
45	79	202
23	76	135
28	52	135
100	135	193
142	215	217
155	203	212
4	113	142
16	44	151
98	175	219
4	102	208
37	50	72
14	25	101
56	194	208
131	172	209
2	35	86
85	100	185
46	60	95
141	161	179
22	37	77
38	102	192
6	93	128
6	34	191
33	70	119
6	66	183
31	49	215
10	164	180
6	74	189
50	62	152
105	114	154
59	99	105
63	86	97
18	91	108
96	160	177
82	86	111
72	73	104
90	174	209
1	115	158
56	125	189
73	115	125
128	172	186
25	44	217
29	152	198
181	192	206
169	181	213
136	184	186
24	138	190
29	46	125
72	184	191
74	103	173
159	172	178
42	46	157
11	125	203
40	63	83
136	154	200
71	96	111
7	71	159
64	171	216
77	85	155
65	106	115
17	152	213
17	87	165
107	183	201
14	44	104
42	173	203
85	186	202
55	92	202
107	137	159
169	196	200
3	51	212
48	48	64
107	125	193
22	196	204
20	53	102
33	51	61
50	86	163
18	58	75
13	83	145
45	201	203
52	102	116
84	162	188
34	46	211
86	127	167
43	103	147
48	144	147
137	148	163
47	194	217
22	110	160
29	79	153
71	139	152
17	55	159
1	8	41
159	184	207
12	145	172
58	123	171
16	44	170
16	21	219
8	65	108
155	164	180
76	85	173
26	126	204
12	69	192
150	154	176
5	144	177
27	96	161
81	103	168
4	194	203
68	120	191
3	70	208
43	88	117
56	139	155
111	135	180
104	107	206
28	99	179
122	195	198
1	72	139
9	183	212
29	37	111
78	148	176
24	169	186
109	161	192
18	81	203
3	159	193
1	15	135
96	188	191
20	77	176
34	46	63
67	116	126
53	137	190
36	97	106
9	149	205
7	20	213
9	108	119
33	161	181
64	99	182
79	143	212
18	84	197
27	34	155
65	114	120
35	88	177
23	81	186
68	177	207
49	91	159
97	161	179
29	30	78
88	130	132
21	63	159
28	63	168
105	178	191
13	31	115
77	114	125
18	117	145
12	36	139
1	28	165
146	174	219
92	144	203
33	40	132
68	97	165
29	49	219
125	140	199
20	63	163
31	113	167
53	92	97
162	203	209
10	45	48
90	121	164
69	85	131
41	74	137
98	151	177
32	151	213
114	159	184
107	166	215
112	120	148
51	170	183
89	142	201
1	203	218
61	84	212
32	167	192
76	128	183
121	148	200
15	83	114
18	32	73
33	99	148
44	102	137
51	70	112
89	134	196
25	129	163
30	107	113
39	101	191
11	162	173
15	58	107
17	140	196
34	172	186
92	134	141
60	209	214
22	129	165
34	36	61
20	143	196
69	106	209
132	169	196
43	67	175
82	95	104
21	64	104
34	130	189
62	146	150
1	130	143
28	171	181
151	173	182
28	139	191
115	123	217
85	124	127
10	59	204
9	39	145
41	103	196
31	34	179
57	124	192
83	112	141
22	65	144
98	149	202
54	97	168
28	187	206
1	14	59
7	16	145
58	89	109
42	97	206
81	154	194
82	133	208
43	60	178
67	140	150
72	121	206
8	107	212
58	80	139
136	166	188
12	156	216
94	114	193
77	130	212
124	125	191
38	93	126
34	114	166
30	35	167
14	108	200
29	146	157
63	108	158
46	183	207
20	111	130
144	147	200
4	88	124
5	26	123
20	35	47
36	94	174
13	82	132
23	95	199
7	29	61
4	81	183
8	145	159
37	54	165
5	23	124
28	59	203
77	122	146
2	19	48
106	138	209
4	51	101
68	81	110
11	86	173
16	50	211
65	124	183
15	23	151
9	79	139
8	83	211
3	74	86
54	147	193
15	70	100
2	7	39
65	110	155
100	123	207
58	73	158
43	153	162
17	62	182
87	105	207
73	82	191
43	103	111
48	117	201
110	173	214
4	111	132
47	72	142
47	191	205
13	73	114
85	185	194
70	194	213
50	115	147
18	55	100
108	125	200
57	67	183
53	67	190
116	145	177
179	215	218
46	144	197
156	192	219
22	38	67
61	92	214
123	154	176
26	45	105
48	86	183
4	75	187
43	152	179
58	115	129
90	156	159
123	136	215
10	45	122
100	141	212
64	97	110
60	69	157
5	23	217
138	140	143
97	194	199
14	39	82
149	153	207
104	135	201
102	120	197
122	175	199
36	76	162
61	143	200
33	46	165
117	142	192
10	12	183
26	53	198
112	115	186
27	183	198
82	99	134
65	129	191
14	140	170
1	7	50
26	177	196
45	46	156
51	82	92
35	75	215
21	72	138
86	93	189
54	65	211
40	166	214
47	80	194
78	139	181
24	44	157
74	82	148
58	138	218
83	198	207
156	168	219
141	184	195
117	139	186
58	65	165
76	112	218
8	189	200
84	87	172
3	18	80
126	206	217
59	105	190
43	55	189
81	131	200
14	99	146
67	70	208
131	206	207
71	110	136
68	117	147
56	74	200
147	178	213
10	157	201
52	168	195
34	153	192
147	209	218
158	165	206
17	25	63
69	101	162
126	127	152
3	27	39
56	189	202
1	32	101
82	95	112
43	175	185
5	34	58
67	112	200
140	168	180
32	76	157
48	48	142
125	176	186
11	60	143
50	145	157
26	141	201
10	11	106
109	156	210
72	82	123
68	97	125
11	30	149
134	154	159
17	77	104
43	114	192
62	118	203
39	135	141
53	215	219
42	93	214
29	135	191
83	150	178
7	84	198
20	66	72
31	47	163
106	126	127
42	119	140
31	188	204
70	116	213
76	134	151
25	56	175
63	119	197
22	60	209
104	193	197
20	50	217
40	69	77
83	169	206
86	156	215
82	94	128
8	30	128
17	55	90
10	171	198
68	151	177
53	161	198
38	110	123
39	45	201
23	128	149
27	130	202
21	24	138
5	11	109
91	125	161
116	179	189
21	86	207
30	132	169
19	96	162
83	93	166
42	85	103
5	184	197
33	135	161
10	73	76
61	170	178
20	58	153
46	190	214
4	21	152
142	153	216
26	178	205
108	129	162
94	125	199
50	112	173
28	50	70
1	74	79
16	79	139
37	44	108
19	29	70
13	83	107
35	158	183
6	62	123
22	25	147
72	128	128
34	180	211
3	4	85
83	161	210
161	167	192
43	181	209
39	90	178
53	94	155
145	147	207
34	78	173
148	165	175
117	139	207
27	172	216
69	140	217
39	114	212
39	155	215
52	93	182
23	97	99
52	149	183
11	56	149
47	62	185
38	62	119
96	98	123
50	59	120
84	126	191
18	165	175
44	101	218
26	122	142
3	68	140
34	60	125
46	55	115
17	68	160
107	131	148
6	35	88
89	121	140
26	105	175
12	125	209
74	112	197
6	43	199
42	133	163
60	83	174
13	91	165
38	65	96
16	28	50
28	86	165
131	154	202
18	85	188
29	144	183
15	52	150
35	66	97
10	97	143
132	158	218
81	89	134
72	145	202
145	183	202
53	69	91
28	151	153
36	74	153
7	28	157
36	152	216
65	197	214
45	140	154
20	129	156
52	57	184
3	39	166
34	121	216
6	158	207
45	205	213
33	57	152
23	142	145
7	63	124
36	185	210
14	25	68
146	165	201
103	176	194
36	39	49
67	158	185
2	119	146
42	165	183
32	80	102
78	110	151
168	189	217
27	90	102
3	19	213
29	43	100
73	76	213
28	161	193
4	140	155
69	81	206
25	33	163
4	102	214
25	71	113
126	137	190
65	92	170
111	134	215
16	24	89
59	166	188
2	5	155
148	164	170
52	137	178
34	56	200
50	178	185
6	144	152
71	90	111
70	82	166
18	48	200
103	120	151
132	152	173
120	138	169
43	196	214
69	104	200
1	82	103
68	71	76
93	125	172
13	110	176
4	84	132
145	219	219
5	122	185
1	19	116
13	23	65
42	63	209
111	151	202
76	126	167
22	43	166
5	54	85
