1	144
2	4
2	4
2	4
2	4
2	42
2	42
2	47
2	71
2	71
2	109
2	109
2	110
2	121
2	121
2	124
2	124
2	157
2	157
2	157
2	158
2	158
2	158
2	158
2	158
2	160
2	160
2	160
2	166
2	166
2	166
2	167
2	167
2	167
2	180
2	180
2	180
2	180
2	192
2	192
2	205
3	48
3	87
3	107
3	107
3	107
3	107
3	107
3	136
3	170
3	203
4	13
4	13
4	20
4	22
4	22
4	22
4	22
4	22
4	26
4	26
4	42
4	42
4	42
4	42
4	42
4	44
4	44
4	44
4	44
4	47
4	47
4	47
4	47
4	47
4	47
4	47
4	74
4	74
4	74
4	90
4	90
4	90
4	90
4	106
4	106
4	123
4	123
4	149
4	149
4	149
4	156
4	156
4	158
4	158
4	158
4	158
4	158
4	158
4	166
4	166
4	166
4	166
4	166
4	171
4	171
4	211
4	211
4	211
5	40
5	91
5	91
5	97
5	98
5	103
5	105
5	105
5	121
5	146
5	151
5	165
5	178
5	178
5	178
5	178
5	178
5	178
5	178
5	178
5	194
5	203
5	203
5	211
5	211
5	211
5	211
6	19
6	19
6	19
6	25
6	25
6	25
6	100
6	100
6	102
6	102
6	102
6	102
6	106
6	121
6	121
6	121
6	121
6	122
6	122
6	122
6	122
6	133
6	133
6	153
6	153
6	153
6	153
6	167
6	208
6	208
6	208
6	208
6	208
6	214
6	214
6	214
6	214
6	214
6	218
6	218
6	218
6	218
7	142
8	39
8	39
8	49
8	103
8	137
8	137
8	137
8	137
8	142
8	142
8	152
8	152
8	152
8	166
8	166
8	199
8	199
8	199
9	105
10	18
10	60
10	68
10	160
10	176
11	17
11	80
11	176
12	17
12	75
12	75
12	119
12	119
12	157
12	157
12	157
12	160
12	181
12	181
12	181
13	22
13	22
13	22
13	22
13	35
13	39
13	64
13	64
13	69
13	69
13	79
13	79
13	156
13	178
13	178
13	178
13	186
14	28
14	61
14	87
14	94
14	94
14	102
14	102
14	103
14	166
14	176
14	176
14	202
14	202
14	202
14	214
14	214
15	33
15	115
15	115
15	116
15	116
15	116
15	116
15	116
15	167
15	167
15	172
15	173
15	174
15	174
15	174
15	191
15	191
15	191
16	92
16	163
17	80
17	80
17	181
17	181
18	37
18	37
18	37
18	37
18	37
18	59
18	59
18	59
18	59
18	59
18	67
18	67
18	67
18	68
18	68
18	93
18	93
18	93
18	93
18	102
18	102
18	102
18	139
18	139
18	139
18	141
18	141
18	141
18	150
18	150
18	150
18	166
18	198
18	210
18	210
18	215
18	215
18	215
18	218
18	218
19	32
19	32
19	32
19	42
19	42
19	69
19	69
19	74
19	74
19	75
19	102
19	102
19	102
19	127
19	150
19	150
19	150
19	150
19	150
19	195
19	195
19	208
19	208
19	208
19	210
19	210
19	210
19	210
19	210
19	212
19	212
19	214
19	214
19	214
20	26
20	26
20	26
20	26
20	33
20	34
20	39
20	39
20	39
20	51
20	51
20	65
20	65
20	69
20	69
20	69
20	187
20	187
20	187
20	199
20	199
20	199
20	205
21	40
21	40
21	42
21	42
21	56
21	56
21	59
21	59
21	61
21	92
21	101
21	101
21	212
21	218
21	218
21	218
22	32
22	32
22	32
22	32
22	35
22	35
22	35
22	35
22	35
22	40
22	40
22	40
22	40
22	41
22	42
22	42
22	42
22	42
22	42
22	47
22	47
22	47
22	64
22	64
22	69
22	69
22	69
22	109
22	109
22	109
22	109
22	109
22	123
22	123
22	123
22	123
22	126
22	126
22	126
22	126
22	133
22	142
22	142
22	158
22	158
22	158
22	158
22	158
22	158
22	158
22	168
22	168
22	168
22	201
23	60
23	132
23	140
23	189
23	189
23	189
24	25
24	30
24	30
24	30
24	37
24	61
24	61
24	121
24	121
24	141
24	141
24	141
24	161
24	161
24	210
24	210
25	31
25	31
25	31
25	47
25	47
25	61
25	61
25	61
25	61
25	61
25	76
25	76
25	79
25	79
25	79
25	87
25	90
25	90
25	90
25	90
25	90
25	92
25	92
25	94
25	94
25	94
25	106
25	106
25	106
25	106
25	124
25	124
25	137
25	160
25	160
25	171
25	171
25	171
25	171
25	171
25	171
25	171
25	177
25	177
25	177
25	188
25	188
25	202
25	202
25	202
25	202
25	202
25	207
25	207
25	211
25	211
25	211
25	211
25	211
25	211
25	211
25	211
25	211
25	212
25	212
25	212
25	214
25	214
25	214
25	214
25	214
25	218
25	218
25	218
25	218
25	218
26	32
26	33
26	41
26	47
26	47
26	47
26	47
26	65
26	65
26	69
26	69
26	82
26	84
26	84
26	152
26	152
26	184
26	210
26	210
27	171
28	43
28	46
28	200
28	202
29	56
29	56
29	81
29	81
29	81
29	81
29	105
29	105
29	106
29	106
29	117
29	117
29	158
29	158
29	158
29	158
29	160
29	160
29	160
29	160
29	188
29	195
29	195
29	195
29	201
29	216
30	53
30	53
30	139
30	141
30	141
30	141
30	141
30	158
30	158
30	160
30	160
30	161
30	161
30	161
30	162
30	162
30	171
30	171
30	171
30	198
30	210
30	210
30	210
30	210
30	211
30	211
30	211
30	211
30	211
30	211
30	211
31	32
31	32
31	32
31	53
31	53
31	53
31	53
31	53
31	53
31	53
31	77
31	77
31	77
31	77
31	77
31	77
31	80
31	80
31	80
31	89
31	89
31	89
31	89
31	97
31	97
31	97
31	97
31	97
31	119
31	119
31	119
31	119
31	119
31	124
31	124
31	124
31	131
31	131
31	131
31	132
31	132
31	132
31	132
31	157
31	157
31	157
31	157
31	160
31	160
31	160
31	160
31	160
31	174
31	174
31	177
31	177
31	177
31	177
31	177
31	177
31	195
31	195
31	195
32	42
32	42
32	42
32	42
32	44
32	44
32	44
32	44
32	47
32	47
32	47
32	47
32	47
32	47
32	53
32	53
32	53
32	64
32	64
32	64
32	64
32	67
32	67
32	67
32	75
32	75
32	75
32	79
32	90
32	90
32	90
32	90
32	91
32	91
32	91
32	120
32	124
32	124
32	124
32	149
32	149
32	149
32	149
32	158
32	158
32	158
32	158
32	158
32	158
32	158
32	171
32	171
32	171
32	171
32	171
32	178
32	178
32	178
32	178
32	195
32	195
32	195
32	195
32	205
32	205
32	205
32	215
33	95
33	116
33	147
33	211
34	35
34	88
34	105
34	105
34	115
34	167
34	168
34	168
34	185
34	187
34	187
34	187
35	40
35	44
35	44
35	51
35	109
35	109
35	109
35	123
35	123
35	126
35	126
35	126
35	149
35	149
36	92
37	67
37	67
37	67
37	67
37	93
37	93
37	93
37	93
37	94
37	94
37	94
37	94
37	94
37	94
37	94
37	100
37	100
37	100
37	102
37	102
37	107
37	107
37	107
37	132
37	132
37	139
37	139
37	139
37	139
37	141
37	141
37	141
37	141
37	141
37	149
37	162
37	162
37	171
37	171
37	171
37	171
37	176
37	207
37	211
37	211
37	211
38	40
38	40
38	42
38	42
38	42
38	42
38	47
38	47
38	49
38	49
38	51
38	55
38	55
38	69
38	69
38	69
38	69
38	74
38	74
38	90
38	90
38	90
38	90
38	104
38	109
38	109
38	109
38	109
38	149
38	149
38	149
38	149
38	152
38	152
38	166
38	166
38	166
38	166
38	166
38	180
38	218
39	65
39	73
39	73
39	73
39	73
39	110
39	123
39	137
39	137
39	137
39	149
39	149
39	199
39	199
39	199
39	205
39	205
39	205
39	206
40	42
40	42
40	42
40	42
40	42
40	42
40	73
40	84
40	84
40	101
40	101
40	104
40	113
40	158
40	158
40	158
40	168
40	168
40	168
40	178
40	178
40	178
40	213
40	213
41	123
41	193
42	44
42	44
42	44
42	44
42	44
42	56
42	56
42	73
42	73
42	73
42	73
42	74
42	74
42	74
42	74
42	74
42	90
42	90
42	90
42	90
42	90
42	109
42	109
42	109
42	109
42	113
42	126
42	126
42	126
42	126
42	213
42	213
43	219
44	47
44	47
44	47
44	47
44	73
44	73
44	73
44	99
44	109
44	109
44	109
44	109
44	126
44	126
44	126
44	126
44	126
44	126
44	158
44	158
44	158
44	158
44	166
44	166
44	168
44	205
44	205
44	205
44	205
45	50
45	50
45	50
45	50
45	50
45	50
45	57
45	57
45	68
45	68
45	68
45	68
45	68
45	68
45	68
45	83
45	83
45	83
45	83
45	83
45	83
45	89
45	100
45	100
45	103
45	114
45	114
45	114
45	118
45	118
45	130
45	130
45	130
45	133
45	133
45	133
45	133
45	164
45	164
45	164
45	164
45	164
45	169
45	169
45	169
45	182
45	182
45	182
45	182
45	182
45	190
45	190
45	190
45	190
45	190
45	190
45	196
45	218
45	218
45	218
45	218
45	218
45	218
46	200
47	73
47	73
47	73
47	82
47	82
47	84
47	84
47	84
47	90
47	90
47	90
47	90
47	90
47	90
47	126
47	126
47	126
47	126
47	139
47	149
47	149
47	149
47	149
47	149
47	161
47	171
47	171
47	171
47	171
47	171
47	171
47	193
47	193
48	76
48	76
48	107
48	107
48	178
48	178
48	180
48	180
48	195
48	195
48	195
48	211
48	211
48	211
48	214
48	214
48	214
49	69
49	73
49	131
49	137
49	137
49	140
49	149
49	149
49	149
49	149
49	158
49	158
49	201
49	204
50	76
50	76
50	76
50	76
50	76
50	76
50	83
50	83
50	83
50	83
50	98
50	98
50	114
50	114
50	114
50	114
50	114
50	129
50	129
50	129
50	129
50	129
50	129
50	129
50	132
50	133
50	133
50	133
50	133
50	133
50	146
50	146
50	146
50	146
50	148
50	148
50	148
50	148
50	148
50	169
50	169
50	179
50	179
50	179
50	179
50	179
50	182
50	182
50	182
50	190
50	190
50	190
50	190
50	190
50	194
50	194
50	194
51	69
51	69
51	69
51	123
51	142
51	187
52	101
52	144
53	56
53	56
53	56
53	56
53	60
53	60
53	71
53	75
53	75
53	75
53	75
53	75
53	75
53	75
53	75
53	75
53	77
53	77
53	77
53	80
53	80
53	80
53	80
53	80
53	86
53	89
53	89
53	89
53	107
53	108
53	119
53	119
53	132
53	132
53	132
53	132
53	138
53	138
53	158
53	158
53	158
53	160
53	160
53	160
53	160
53	189
53	189
53	189
53	189
53	189
54	64
54	64
54	92
54	94
54	94
54	94
54	98
54	98
54	102
54	102
54	102
54	112
54	122
54	122
54	125
54	129
54	129
54	129
54	129
54	131
54	194
54	194
54	201
54	205
54	205
54	205
54	216
54	216
55	69
55	69
55	95
55	124
55	124
55	137
55	137
55	142
55	142
55	142
55	158
55	158
55	166
55	166
55	166
55	166
55	207
56	68
56	75
56	75
56	75
56	75
56	76
56	76
56	76
56	76
56	76
56	76
56	76
56	79
56	79
56	91
56	91
56	101
56	101
56	101
56	101
56	114
56	114
56	120
56	138
56	138
56	138
56	141
56	141
56	153
56	153
56	158
56	158
56	158
56	158
56	158
56	160
56	160
56	160
56	160
56	160
56	160
56	180
56	180
56	180
56	180
56	211
56	211
56	211
56	211
56	211
56	213
56	213
57	60
57	60
57	76
57	76
57	114
57	114
57	189
57	190
57	190
57	191
58	71
59	93
59	93
59	93
59	93
59	93
59	94
59	94
59	94
59	100
59	100
59	100
59	100
59	121
59	121
59	121
59	139
59	139
59	139
59	139
59	141
59	141
59	141
59	162
59	162
59	162
59	210
59	210
59	210
59	210
59	210
59	210
59	212
59	212
59	212
59	218
59	218
59	218
60	63
60	67
60	67
60	67
60	67
60	67
60	75
60	75
60	75
60	75
60	75
60	85
60	85
60	97
60	97
60	115
60	115
60	115
60	115
60	115
60	148
60	148
60	148
60	150
60	159
60	159
60	159
60	159
60	167
60	167
60	167
60	167
60	172
60	172
60	173
60	176
60	176
60	176
60	176
60	182
60	182
60	183
60	183
60	186
60	186
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	189
60	191
60	191
60	191
60	191
60	195
60	195
60	196
60	196
60	218
60	218
60	218
61	100
61	100
61	137
61	161
61	161
61	161
61	202
61	202
61	202
61	202
61	211
61	211
61	218
61	218
61	218
62	79
62	186
63	78
63	78
63	151
63	152
63	152
63	152
63	176
63	176
63	178
63	178
63	184
64	76
64	76
64	76
64	76
64	78
64	78
64	84
64	94
64	94
64	94
64	94
64	138
64	138
64	138
64	146
64	146
64	146
64	149
64	178
64	178
64	178
64	178
64	205
64	205
64	205
64	205
65	103
65	103
65	152
65	152
65	218
66	106
66	106
66	171
66	171
66	211
66	211
66	214
66	214
67	68
67	68
67	68
67	68
67	68
67	75
67	75
67	75
67	75
67	75
67	78
67	78
67	78
67	83
67	83
67	83
67	83
67	91
67	91
67	91
67	91
67	94
67	94
67	94
67	94
67	149
67	149
67	159
67	164
67	164
67	174
67	179
67	179
67	179
67	179
67	186
67	186
67	186
67	186
67	189
67	211
67	211
67	211
67	214
67	217
67	217
67	218
67	218
67	218
68	75
68	75
68	75
68	75
68	75
68	80
68	83
68	83
68	83
68	83
68	100
68	100
68	115
68	115
68	121
68	129
68	129
68	129
68	129
68	129
68	129
68	133
68	133
68	133
68	146
68	146
68	146
68	148
68	148
68	148
68	148
68	148
68	148
68	148
68	169
68	169
68	169
68	182
68	182
68	182
68	183
68	186
68	186
68	186
68	186
68	186
68	190
68	190
68	190
68	194
68	194
68	194
68	196
68	217
68	217
68	217
68	217
69	76
69	76
69	78
69	78
69	78
69	109
69	109
69	114
69	114
69	114
69	121
69	121
69	121
69	142
69	142
69	142
69	142
69	150
69	150
69	150
69	153
69	153
69	153
69	153
69	178
69	178
69	178
69	178
69	178
69	199
69	199
69	210
69	210
69	210
69	210
69	210
70	75
70	75
70	79
70	79
70	79
70	118
70	121
70	121
70	146
70	146
70	151
70	165
70	178
70	178
70	178
70	178
70	186
70	186
70	186
70	192
70	192
70	192
71	75
71	75
71	101
71	101
71	101
71	141
71	141
71	144
71	151
71	157
71	157
71	157
71	180
71	180
71	180
71	180
72	162
73	74
73	74
73	90
73	90
73	90
73	123
73	123
73	142
73	142
73	142
73	149
73	149
73	149
73	149
73	156
73	199
73	199
73	205
73	205
73	205
74	126
74	126
74	142
74	142
74	158
74	158
74	158
74	158
74	166
74	166
74	195
74	195
75	76
75	76
75	76
75	77
75	77
75	77
75	77
75	77
75	77
75	77
75	80
75	80
75	80
75	80
75	80
75	89
75	89
75	89
75	94
75	94
75	94
75	97
75	97
75	97
75	97
75	97
75	97
75	97
75	115
75	115
75	115
75	115
75	119
75	119
75	119
75	119
75	119
75	121
75	121
75	121
75	131
75	131
75	131
75	132
75	132
75	132
75	132
75	132
75	132
75	132
75	167
75	167
75	167
75	167
75	167
75	167
75	174
75	174
75	174
75	174
75	177
75	177
75	177
75	177
75	180
75	180
75	180
75	180
75	180
75	180
75	181
75	181
75	181
75	192
75	192
75	192
76	77
76	77
76	77
76	79
76	79
76	79
76	79
76	79
76	79
76	79
76	83
76	83
76	83
76	83
76	84
76	84
76	84
76	84
76	91
76	91
76	91
76	91
76	91
76	91
76	91
76	114
76	114
76	114
76	114
76	114
76	114
76	114
76	114
76	114
76	120
76	120
76	120
76	120
76	120
76	120
76	133
76	133
76	133
76	133
76	133
76	138
76	138
76	138
76	138
76	138
76	138
76	138
76	138
76	146
76	146
76	146
76	146
76	158
76	158
76	158
76	158
76	164
76	164
76	164
76	164
76	171
76	171
76	171
76	171
76	171
76	178
76	178
76	178
76	178
76	178
76	178
76	178
76	178
76	186
76	186
76	186
76	186
76	186
76	186
76	186
76	190
76	190
76	190
76	190
76	190
76	192
76	192
76	192
76	192
76	192
76	192
76	194
76	194
76	195
76	195
76	195
76	195
76	195
76	195
76	195
76	198
76	198
76	198
76	198
76	217
76	217
76	217
76	217
76	217
77	81
77	97
77	97
77	97
77	101
77	101
77	101
77	101
77	131
77	131
77	131
77	138
77	138
77	138
77	157
77	157
77	157
77	174
77	174
77	174
77	177
77	177
77	177
77	177
77	178
77	178
77	178
77	181
77	181
78	91
78	91
78	91
78	91
78	91
78	94
78	94
78	94
78	94
78	94
78	94
78	94
78	103
78	103
78	114
78	114
78	114
78	115
