0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.01636904761904762
0.01636904761904762	0.01636904761904762	0.017857142857142856
0.01636904761904762	0.01636904761904762	0.017857142857142856
0.01636904761904762	0.01636904761904762	0.019345238095238096
0.017857142857142856	0.01636904761904762	0.020833333333333332
0.018601190476190476	0.01636904761904762	0.022321428571428572
0.019345238095238096	0.01636904761904762	0.025297619047619048
0.023809523809523808	0.017857142857142856	0.03125
0.02976190476190476	0.022321428571428572	0.041666666666666664
0.03943452380952381	0.026785714285714284	0.05915178571428571
0.06770833333333334	0.03757440476190476	0.0974702380952381
0.09672619047619048	0.04836309523809523	0.15625
0.18675595238095238	0.06770833333333333	0.2451636904761905
0.32514880952380953	0.22805059523809523	0.3761160714285714
0.43005952380952384	0.3869047619047619	0.47172619047619047
0.5252976190476191	0.49293154761904767	0.5565476190476191
0.5959821428571428	0.5751488095238095	0.6175595238095238
0.6614583333333333	0.6443452380952381	0.6826636904761905
0.7232142857142857	0.7012648809523809	0.7332589285714285
